Date,Open,High,Low,Close,Volume
2020-07-30,30.5,30.9,30.0,30.0,6437600.0
2020-08-03,29.5,29.5,28.2,28.55,19108000.0
2020-08-04,28.2,29.1,28.2,28.45,14245400.0
2020-08-05,28.55,29.3,28.5,29.0,10324300.0
2020-08-06,29.15,29.45,28.5,29.45,4306000.0
2020-08-07,29.8,29.8,29.0,29.0,8339200.0
2020-08-10,29.2,29.85,29.2,29.7,2388600.0
2020-08-11,29.8,30.8,29.8,30.25,9425700.0
2020-08-12,30.8,30.8,29.85,30.0,9042800.0
2020-08-13,30.2,31.0,30.05,31.0,4687700.0
2020-08-14,30.6,31.0,30.1,31.0,22588800.0
2020-08-17,31.05,31.4,30.2,31.4,2630900.0
2020-08-18,31.4,32.0,31.0,32.0,7245500.0
2020-08-19,31.9,31.9,31.0,31.0,10127900.0
2020-08-20,31.1,31.15,30.0,31.0,4846200.0
2020-08-24,30.95,31.1,30.0,30.0,11518300.0
2020-08-25,30.0,30.3,29.5,30.05,9789200.0
2020-08-26,29.75,30.05,29.5,29.5,14253100.0
2020-08-27,29.5,29.95,29.5,29.5,3828100.0
2020-08-28,29.5,29.8,29.2,29.2,18218100.0
2020-09-01,29.9,29.95,28.5,28.5,14026900.0
2020-09-02,28.9,28.95,28.0,28.05,20799100.0
2020-09-03,28.1,28.4,27.7,27.95,18089500.0
2020-09-04,28.15,28.2,27.65,27.95,9492400.0
2020-09-07,28.0,28.95,28.0,28.85,6203500.0
2020-09-08,29.0,29.45,28.95,29.15,7838100.0
2020-09-09,29.3,29.3,28.3,28.3,11626500.0
2020-09-10,28.8,28.85,28.25,28.25,9239400.0
2020-09-11,28.45,28.8,28.25,28.35,5775700.0
2020-09-14,28.45,28.95,28.3,28.85,16759900.0
2020-09-15,28.95,29.0,28.35,28.5,9837100.0
2020-09-16,28.55,28.9,28.5,28.5,7855400.0
2020-09-17,28.5,28.65,28.0,28.5,8363600.0
2020-09-18,28.45,28.6,28.05,28.05,20229300.0
2020-09-21,28.2,29.0,28.15,29.0,5867900.0
2020-09-22,28.9,29.1,28.6,29.05,3877800.0
2020-09-23,29.05,29.1,28.8,29.0,6782400.0
2020-09-24,28.85,28.95,28.35,28.35,12733100.0
2020-09-25,28.75,29.0,28.4,28.5,4005700.0
2020-09-28,28.75,29.0,28.5,28.5,6858200.0
2020-09-29,28.85,28.85,28.45,28.5,2015300.0
2020-09-30,28.55,29.8,28.5,29.4,24528300.0
2020-10-01,29.4,30.0,29.1,30.0,4492200.0
2020-10-02,29.95,30.0,29.6,30.0,5839300.0
2020-10-05,30.3,30.3,29.5,29.5,3798500.0
2020-10-06,29.5,29.95,28.9,29.6,3157900.0
